episode,reward,steps,finished,offtrack_ratio,tiles_visited
1943,-234.99999999999983,50,0,1.0,4
1944,-234.99999999999983,50,0,1.0,4
1945,-234.99999999999983,50,0,1.0,4
1946,-234.99999999999983,50,0,1.0,4
1947,-234.99999999999983,50,0,1.0,4
1948,-234.99999999999983,50,0,1.0,4
1949,-244.9999999999998,50,0,1.0,3
1950,-234.99999999999983,50,0,1.0,4
1951,-224.99999999999983,50,0,1.0,5
1952,-214.99999999999983,50,0,1.0,6
1953,-244.99999999999983,50,0,1.0,3
1954,-234.99999999999983,50,0,1.0,4
1955,-214.99999999999983,50,0,1.0,6
1956,-234.9999999999998,50,0,1.0,4
1957,-254.9999999999998,50,0,1.0,2
1958,-234.99999999999983,50,0,1.0,4
1959,-224.99999999999983,50,0,1.0,5
1960,-214.99999999999983,50,0,1.0,6
1961,-224.99999999999983,50,0,1.0,5
1962,-224.99999999999983,50,0,1.0,5
1963,-214.99999999999983,50,0,1.0,6
1964,-244.9999999999998,50,0,1.0,3
1965,-234.9999999999998,50,0,1.0,4
1966,-224.99999999999983,50,0,1.0,5
1967,-224.99999999999983,50,0,1.0,5
1968,-224.9999999999998,50,0,1.0,5
1969,-214.99999999999983,50,0,1.0,6
1970,-244.9999999999998,50,0,1.0,3
1971,-214.99999999999983,50,0,1.0,6
1972,-204.99999999999983,50,0,1.0,7
1973,-224.99999999999983,50,0,1.0,5
1974,-234.9999999999998,50,0,1.0,4
1975,-254.9999999999998,50,0,1.0,2
1976,-254.9999999999998,50,0,1.0,2
1977,-254.9999999999998,50,0,1.0,2
1978,-234.99999999999983,50,0,1.0,4
1979,-224.99999999999983,50,0,1.0,5
1980,-224.99999999999983,50,0,1.0,5
1981,-244.9999999999998,50,0,1.0,3
1982,-254.9999999999998,50,0,1.0,2
1983,-244.99999999999983,50,0,1.0,3
1984,-224.99999999999983,50,0,1.0,5
1985,-224.99999999999983,50,0,1.0,5
1986,-244.9999999999998,50,0,1.0,3
1987,-234.99999999999983,50,0,1.0,4
1988,-224.99999999999983,50,0,1.0,5
1989,-194.99999999999983,50,0,1.0,8
1990,-214.99999999999983,50,0,1.0,6
1991,-234.9999999999998,50,0,1.0,4
1992,-234.99999999999983,50,0,1.0,4
1993,-224.99999999999983,50,0,1.0,5
1994,-214.99999999999983,50,0,1.0,6
1995,-224.99999999999983,50,0,1.0,5
1996,-224.99999999999983,50,0,1.0,5
1997,-244.99999999999983,50,0,1.0,3
1998,-234.99999999999983,50,0,1.0,4
1999,-224.99999999999983,50,0,1.0,5
2000,-214.99999999999983,50,0,1.0,6
